Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
RPA-TS-RFECV-LR,"[3, 5, 8, 3, 0, 0]",RPA,TS,RFECV,LR,,,3,5,8,3,0,0,0.58,0.4966666666666666,0.3156301021575928,0.24953691959381102
RPA-TS-RFECV-KNN,"[3, 5, 8, 4, 0, 0]",RPA,TS,RFECV,KNN,,,3,5,8,4,0,0,0.6000000000000001,0.48,0.28797643184661864,0.2628607273101807
RPA-TS-RFECV-DTC,"[3, 5, 8, 5, 0, 0]",RPA,TS,RFECV,DTC,,,3,5,8,5,0,0,0.612,0.5111111111111111,0.28646373748779297,0.24360852241516112
RPA-TS-RFECV-RFC,"[3, 5, 8, 6, 0, 0]",RPA,TS,RFECV,RFC,,,3,5,8,6,0,0,0.616,0.5288888888888889,0.4774029016494751,0.24334444999694824
RPA-TS-RFECV-ETC,"[3, 5, 8, 7, 0, 0]",RPA,TS,RFECV,ETC,,,3,5,8,7,0,0,0.6020000000000001,0.5011111111111111,0.4206623792648315,0.25424206256866455
RPA-TS-RFECV-ABC,"[3, 5, 8, 8, 0, 0]",RPA,TS,RFECV,ABC,,,3,5,8,8,0,0,0.5993333333333333,0.5366666666666666,0.4856445789337158,0.2260063648223877
RPA-TS-RFECV-GBC,"[3, 5, 8, 9, 0, 0]",RPA,TS,RFECV,GBC,,,3,5,8,9,0,0,0.6273333333333333,0.5288888888888889,0.9875967264175415,0.1740706205368042
RPA-TS-RFECV-GNB,"[3, 5, 8, 10, 0, 0]",RPA,TS,RFECV,GNB,,,3,5,8,10,0,0,0.5680000000000001,0.5188888888888888,0.24389271736145018,0.21170082092285156
RPA-TS-RFECV-MLP,"[3, 5, 8, 11, 0, 0]",RPA,TS,RFECV,MLP,,,3,5,8,11,0,0,0.6226666666666667,0.5133333333333333,0.8231056690216064,0.228379225730896
TLDUMMY-MDM-SVM,"[0, 3, 0, 1, 0, 0]",TLDUMMY,MDM,,SVM,,,0,3,0,1,0,0,0.652,0.5244444444444444,0.5727767705917358,0.22481629848480225
TLDUMMY-MDM-LDA,"[0, 3, 0, 2, 0, 0]",TLDUMMY,MDM,,LDA,,,0,3,0,2,0,0,0.6313333333333333,0.5133333333333333,0.24922339916229247,0.19221603870391846
TLDUMMY-MDM-LR,"[0, 3, 0, 3, 0, 0]",TLDUMMY,MDM,,LR,,,0,3,0,3,0,0,0.6506666666666667,0.5122222222222221,0.23486816883087158,0.20933384895324708
TLDUMMY-MDM-KNN,"[0, 3, 0, 4, 0, 0]",TLDUMMY,MDM,,KNN,,,0,3,0,4,0,0,0.768,0.4522222222222222,0.25941977500915525,0.23565869331359862
TLDUMMY-MDM-DTC,"[0, 3, 0, 5, 0, 0]",TLDUMMY,MDM,,DTC,,,0,3,0,5,0,0,1.0,0.4511111111111112,0.24264800548553467,0.20676119327545167
TLDUMMY-MDM-RFC,"[0, 3, 0, 6, 0, 0]",TLDUMMY,MDM,,RFC,,,0,3,0,6,0,0,1.0,0.4533333333333334,0.3913322687149048,0.21624696254730225
TLDUMMY-MDM-ETC,"[0, 3, 0, 7, 0, 0]",TLDUMMY,MDM,,ETC,,,0,3,0,7,0,0,1.0,0.4611111111111111,0.35056753158569337,0.19675590991973876
TLDUMMY-MDM-ABC,"[0, 3, 0, 8, 0, 0]",TLDUMMY,MDM,,ABC,,,0,3,0,8,0,0,0.76,0.47000000000000003,0.32979793548583985,0.2188258409500122
TLDUMMY-MDM-GBC,"[0, 3, 0, 9, 0, 0]",TLDUMMY,MDM,,GBC,,,0,3,0,9,0,0,0.9906666666666668,0.4655555555555556,0.35897202491760255,0.23019616603851317
TLDUMMY-MDM-GNB,"[0, 3, 0, 10, 0, 0]",TLDUMMY,MDM,,GNB,,,0,3,0,10,0,0,0.5213333333333334,0.531111111111111,0.25550217628479005,0.21478192806243895
TLDUMMY-MDM-MLP,"[0, 3, 0, 11, 0, 0]",TLDUMMY,MDM,,MLP,,,0,3,0,11,0,0,0.6366666666666666,0.5088888888888888,0.4084190845489502,0.21002018451690674
TLDUMMY-FGMDM-SVM,"[0, 4, 0, 1, 0, 0]",TLDUMMY,FGMDM,,SVM,,,0,4,0,1,0,0,0.9973333333333333,0.5611111111111111,0.8301936149597168,0.2518963098526001
TLDUMMY-FGMDM-LDA,"[0, 4, 0, 2, 0, 0]",TLDUMMY,FGMDM,,LDA,,,0,4,0,2,0,0,0.998,0.561111111111111,0.24900274276733397,0.2372041702270508
TLDUMMY-FGMDM-LR,"[0, 4, 0, 3, 0, 0]",TLDUMMY,FGMDM,,LR,,,0,4,0,3,0,0,0.998,0.561111111111111,0.24946303367614747,0.26391189098358153
TLDUMMY-FGMDM-KNN,"[0, 4, 0, 4, 0, 0]",TLDUMMY,FGMDM,,KNN,,,0,4,0,4,0,0,0.9973333333333333,0.5655555555555555,0.24424278736114502,0.2608778715133667
TLDUMMY-FGMDM-DTC,"[0, 4, 0, 5, 0, 0]",TLDUMMY,FGMDM,,DTC,,,0,4,0,5,0,0,1.0,0.5588888888888889,0.24503884315490723,0.2454735279083252
TLDUMMY-FGMDM-RFC,"[0, 4, 0, 6, 0, 0]",TLDUMMY,FGMDM,,RFC,,,0,4,0,6,0,0,1.0,0.5588888888888889,0.38654675483703616,0.24993569850921632
TLDUMMY-FGMDM-ETC,"[0, 4, 0, 7, 0, 0]",TLDUMMY,FGMDM,,ETC,,,0,4,0,7,0,0,1.0,0.5577777777777777,0.34150402545928954,0.24641847610473633
TLDUMMY-FGMDM-ABC,"[0, 4, 0, 8, 0, 0]",TLDUMMY,FGMDM,,ABC,,,0,4,0,8,0,0,1.0,0.5566666666666666,0.2587498426437378,0.25896329879760743
TLDUMMY-FGMDM-GBC,"[0, 4, 0, 9, 0, 0]",TLDUMMY,FGMDM,,GBC,,,0,4,0,9,0,0,1.0,0.5588888888888889,0.31065199375152586,0.25613651275634763
TLDUMMY-FGMDM-GNB,"[0, 4, 0, 10, 0, 0]",TLDUMMY,FGMDM,,GNB,,,0,4,0,10,0,0,0.9986666666666666,0.5666666666666667,0.2437199592590332,0.2506237983703613
TLDUMMY-FGMDM-MLP,"[0, 4, 0, 11, 0, 0]",TLDUMMY,FGMDM,,MLP,,,0,4,0,11,0,0,0.9986666666666666,0.5655555555555555,0.5755544900894165,0.252211332321167
EA-MDM-SVM,"[1, 3, 0, 1, 0, 0]",EA,MDM,,SVM,,,1,3,0,1,0,0,0.5246666666666668,0.5333333333333332,0.5651715755462646,0.2351201057434082
EA-MDM-LDA,"[1, 3, 0, 2, 0, 0]",EA,MDM,,LDA,,,1,3,0,2,0,0,0.5126666666666667,0.4933333333333333,0.24696619510650636,0.20548036098480224
EA-MDM-LR,"[1, 3, 0, 3, 0, 0]",EA,MDM,,LR,,,1,3,0,3,0,0,0.5233333333333334,0.5322222222222222,0.24754910469055175,0.21558501720428466
EA-MDM-KNN,"[1, 3, 0, 4, 0, 0]",EA,MDM,,KNN,,,1,3,0,4,0,0,0.5820000000000001,0.5311111111111111,0.24826400279998778,0.203444504737854
EA-MDM-DTC,"[1, 3, 0, 5, 0, 0]",EA,MDM,,DTC,,,1,3,0,5,0,0,0.6279999999999999,0.5033333333333333,0.24860451221466065,0.1993863821029663
EA-MDM-RFC,"[1, 3, 0, 6, 0, 0]",EA,MDM,,RFC,,,1,3,0,6,0,0,0.6326666666666666,0.5255555555555556,0.39268958568573,0.22747492790222168
EA-MDM-ETC,"[1, 3, 0, 7, 0, 0]",EA,MDM,,ETC,,,1,3,0,7,0,0,0.632,0.5133333333333333,0.34851019382476806,0.22360775470733643
EA-MDM-ABC,"[1, 3, 0, 8, 0, 0]",EA,MDM,,ABC,,,1,3,0,8,0,0,0.5633333333333335,0.5244444444444444,0.3264377355575562,0.2221672534942627
EA-MDM-GBC,"[1, 3, 0, 9, 0, 0]",EA,MDM,,GBC,,,1,3,0,9,0,0,0.6226666666666667,0.5155555555555555,0.3470466136932373,0.2164212703704834
EA-MDM-GNB,"[1, 3, 0, 10, 0, 0]",EA,MDM,,GNB,,,1,3,0,10,0,0,0.5013333333333334,0.5022222222222222,0.2469470739364624,0.20257844924926757
EA-MDM-MLP,"[1, 3, 0, 11, 0, 0]",EA,MDM,,MLP,,,1,3,0,11,0,0,0.5173333333333334,0.5288888888888887,0.3599226951599121,0.20024700164794923
EA-FGMDM-SVM,"[1, 4, 0, 1, 0, 0]",EA,FGMDM,,SVM,,,1,4,0,1,0,0,0.9113333333333333,0.5633333333333332,0.8613596439361573,0.2608374834060669
EA-FGMDM-LDA,"[1, 4, 0, 2, 0, 0]",EA,FGMDM,,LDA,,,1,4,0,2,0,0,0.9106666666666667,0.5666666666666667,0.25860090255737306,0.2446922779083252
EA-FGMDM-LR,"[1, 4, 0, 3, 0, 0]",EA,FGMDM,,LR,,,1,4,0,3,0,0,0.9106666666666667,0.5677777777777777,0.24516828060150148,0.2494866132736206
EA-FGMDM-KNN,"[1, 4, 0, 4, 0, 0]",EA,FGMDM,,KNN,,,1,4,0,4,0,0,0.9073333333333332,0.5666666666666667,0.24816479682922363,0.2668943405151367
EA-FGMDM-DTC,"[1, 4, 0, 5, 0, 0]",EA,FGMDM,,DTC,,,1,4,0,5,0,0,0.9119999999999999,0.5588888888888889,0.24148342609405518,0.2460554599761963
EA-FGMDM-RFC,"[1, 4, 0, 6, 0, 0]",EA,FGMDM,,RFC,,,1,4,0,6,0,0,0.9113333333333333,0.5577777777777777,0.38800783157348634,0.24167919158935547
EA-FGMDM-ETC,"[1, 4, 0, 7, 0, 0]",EA,FGMDM,,ETC,,,1,4,0,7,0,0,0.9113333333333333,0.5588888888888889,0.3420334577560425,0.2589426040649414
EA-FGMDM-ABC,"[1, 4, 0, 8, 0, 0]",EA,FGMDM,,ABC,,,1,4,0,8,0,0,0.8986666666666666,0.5577777777777777,0.29625582695007324,0.2303260326385498
EA-FGMDM-GBC,"[1, 4, 0, 9, 0, 0]",EA,FGMDM,,GBC,,,1,4,0,9,0,0,0.908,0.5588888888888889,0.31591224670410156,0.24353599548339844
EA-FGMDM-GNB,"[1, 4, 0, 10, 0, 0]",EA,FGMDM,,GNB,,,1,4,0,10,0,0,0.9019999999999999,0.5666666666666667,0.23917825222015382,0.24265437126159667
EA-FGMDM-MLP,"[1, 4, 0, 11, 0, 0]",EA,FGMDM,,MLP,,,1,4,0,11,0,0,0.9053333333333333,0.5666666666666667,0.5796849250793457,0.26529760360717775
RA-MDM-SVM,"[2, 3, 0, 1, 0, 0]",RA,MDM,,SVM,,,2,3,0,1,0,0,0.5173333333333333,0.5177777777777777,0.5662965536117553,0.21380136013031006
RA-MDM-LDA,"[2, 3, 0, 2, 0, 0]",RA,MDM,,LDA,,,2,3,0,2,0,0,0.5086666666666666,0.4966666666666667,0.25243349075317384,0.21345746517181396
RA-MDM-LR,"[2, 3, 0, 3, 0, 0]",RA,MDM,,LR,,,2,3,0,3,0,0,0.5153333333333332,0.5122222222222221,0.243949818611145,0.2101872444152832
RA-MDM-KNN,"[2, 3, 0, 4, 0, 0]",RA,MDM,,KNN,,,2,3,0,4,0,0,0.5626666666666666,0.5211111111111111,0.24730510711669923,0.2057727813720703
RA-MDM-DTC,"[2, 3, 0, 5, 0, 0]",RA,MDM,,DTC,,,2,3,0,5,0,0,0.6166666666666666,0.48888888888888893,0.23937759399414063,0.20270891189575196
RA-MDM-RFC,"[2, 3, 0, 6, 0, 0]",RA,MDM,,RFC,,,2,3,0,6,0,0,0.5960000000000001,0.5033333333333333,0.4142423629760742,0.22333273887634278
RA-MDM-ETC,"[2, 3, 0, 7, 0, 0]",RA,MDM,,ETC,,,2,3,0,7,0,0,0.6026666666666667,0.49444444444444435,0.3497071981430054,0.22285737991333007
RA-MDM-ABC,"[2, 3, 0, 8, 0, 0]",RA,MDM,,ABC,,,2,3,0,8,0,0,0.55,0.5033333333333333,0.328515887260437,0.22407326698303223
RA-MDM-GBC,"[2, 3, 0, 9, 0, 0]",RA,MDM,,GBC,,,2,3,0,9,0,0,0.6213333333333333,0.4955555555555556,0.35685091018676757,0.19133095741271972
RA-MDM-GNB,"[2, 3, 0, 10, 0, 0]",RA,MDM,,GNB,,,2,3,0,10,0,0,0.5026666666666666,0.4866666666666667,0.23618934154510499,0.21365005970001222
RA-MDM-MLP,"[2, 3, 0, 11, 0, 0]",RA,MDM,,MLP,,,2,3,0,11,0,0,0.5213333333333332,0.5222222222222221,0.3317050218582153,0.18655595779418946
RA-FGMDM-SVM,"[2, 4, 0, 1, 0, 0]",RA,FGMDM,,SVM,,,2,4,0,1,0,0,0.9146666666666668,0.5588888888888889,0.8023436307907105,0.26631367206573486
RA-FGMDM-LDA,"[2, 4, 0, 2, 0, 0]",RA,FGMDM,,LDA,,,2,4,0,2,0,0,0.9113333333333333,0.5611111111111111,0.25121335983276366,0.25415983200073244
RA-FGMDM-LR,"[2, 4, 0, 3, 0, 0]",RA,FGMDM,,LR,,,2,4,0,3,0,0,0.9099999999999999,0.5611111111111111,0.2398746967315674,0.24809467792510986
RA-FGMDM-KNN,"[2, 4, 0, 4, 0, 0]",RA,FGMDM,,KNN,,,2,4,0,4,0,0,0.9106666666666667,0.5644444444444444,0.2506824731826782,0.2600847244262695
RA-FGMDM-DTC,"[2, 4, 0, 5, 0, 0]",RA,FGMDM,,DTC,,,2,4,0,5,0,0,0.8946666666666667,0.5677777777777777,0.24136455059051515,0.25421595573425293
RA-FGMDM-RFC,"[2, 4, 0, 6, 0, 0]",RA,FGMDM,,RFC,,,2,4,0,6,0,0,0.9066666666666666,0.571111111111111,0.40289604663848877,0.2658883810043335
RA-FGMDM-ETC,"[2, 4, 0, 7, 0, 0]",RA,FGMDM,,ETC,,,2,4,0,7,0,0,0.914,0.5700000000000001,0.3608886957168579,0.26537446975708007
RA-FGMDM-ABC,"[2, 4, 0, 8, 0, 0]",RA,FGMDM,,ABC,,,2,4,0,8,0,0,0.8926666666666667,0.5666666666666667,0.290806245803833,0.21625816822052002
RA-FGMDM-GBC,"[2, 4, 0, 9, 0, 0]",RA,FGMDM,,GBC,,,2,4,0,9,0,0,0.8946666666666667,0.5677777777777777,0.31969099044799804,0.22662043571472168
RA-FGMDM-GNB,"[2, 4, 0, 10, 0, 0]",RA,FGMDM,,GNB,,,2,4,0,10,0,0,0.9106666666666667,0.571111111111111,0.25062129497528074,0.24620544910430908
RA-FGMDM-MLP,"[2, 4, 0, 11, 0, 0]",RA,FGMDM,,MLP,,,2,4,0,11,0,0,0.9100000000000001,0.5688888888888888,0.593099308013916,0.26363561153411863
RPA-MDM-SVM,"[3, 3, 0, 1, 0, 0]",RPA,MDM,,SVM,,,3,3,0,1,0,0,0.5113333333333334,0.49444444444444446,0.5260411500930786,0.23305728435516357
RPA-MDM-LDA,"[3, 3, 0, 2, 0, 0]",RPA,MDM,,LDA,,,3,3,0,2,0,0,0.5306666666666666,0.49777777777777776,0.2485725164413452,0.22074813842773439
RPA-MDM-LR,"[3, 3, 0, 3, 0, 0]",RPA,MDM,,LR,,,3,3,0,3,0,0,0.5273333333333333,0.49333333333333335,0.25340948104858396,0.21315865516662597
RPA-MDM-KNN,"[3, 3, 0, 4, 0, 0]",RPA,MDM,,KNN,,,3,3,0,4,0,0,0.562,0.49777777777777776,0.24588310718536377,0.23697078227996826
RPA-MDM-DTC,"[3, 3, 0, 5, 0, 0]",RPA,MDM,,DTC,,,3,3,0,5,0,0,0.5986666666666667,0.5222222222222221,0.24341392517089844,0.242228102684021
RPA-MDM-RFC,"[3, 3, 0, 6, 0, 0]",RPA,MDM,,RFC,,,3,3,0,6,0,0,0.6033333333333333,0.5066666666666666,0.39814467430114747,0.2342782735824585
RPA-MDM-ETC,"[3, 3, 0, 7, 0, 0]",RPA,MDM,,ETC,,,3,3,0,7,0,0,0.6006666666666666,0.51,0.3658038377761841,0.2407883882522583
RPA-MDM-ABC,"[3, 3, 0, 8, 0, 0]",RPA,MDM,,ABC,,,3,3,0,8,0,0,0.5586666666666666,0.5033333333333333,0.32424685955047605,0.2240544319152832
RPA-MDM-GBC,"[3, 3, 0, 9, 0, 0]",RPA,MDM,,GBC,,,3,3,0,9,0,0,0.59,0.5055555555555555,0.35841405391693115,0.22355451583862304
RPA-MDM-GNB,"[3, 3, 0, 10, 0, 0]",RPA,MDM,,GNB,,,3,3,0,10,0,0,0.5026666666666666,0.5011111111111111,0.24957377910614015,0.2207902193069458
RPA-MDM-MLP,"[3, 3, 0, 11, 0, 0]",RPA,MDM,,MLP,,,3,3,0,11,0,0,0.5386666666666666,0.51,0.5038066148757935,0.21388657093048097
RPA-FGMDM-SVM,"[3, 4, 0, 1, 0, 0]",RPA,FGMDM,,SVM,,,3,4,0,1,0,0,0.6246666666666667,0.5411111111111111,0.8602614164352417,0.2964850664138794
RPA-FGMDM-LDA,"[3, 4, 0, 2, 0, 0]",RPA,FGMDM,,LDA,,,3,4,0,2,0,0,0.624,0.54,0.272121787071228,0.26855998039245604
RPA-FGMDM-LR,"[3, 4, 0, 3, 0, 0]",RPA,FGMDM,,LR,,,3,4,0,3,0,0,0.624,0.5411111111111111,0.25713582038879396,0.27851333618164065
RPA-FGMDM-KNN,"[3, 4, 0, 4, 0, 0]",RPA,FGMDM,,KNN,,,3,4,0,4,0,0,0.6226666666666667,0.54,0.25860750675201416,0.2647860527038574
RPA-FGMDM-DTC,"[3, 4, 0, 5, 0, 0]",RPA,FGMDM,,DTC,,,3,4,0,5,0,0,0.62,0.55,0.27023916244506835,0.2738464117050171
RPA-FGMDM-RFC,"[3, 4, 0, 6, 0, 0]",RPA,FGMDM,,RFC,,,3,4,0,6,0,0,0.6220000000000001,0.5433333333333333,0.46023714542388916,0.31092946529388427
RPA-FGMDM-ETC,"[3, 4, 0, 7, 0, 0]",RPA,FGMDM,,ETC,,,3,4,0,7,0,0,0.6213333333333334,0.54,0.4438921451568604,0.29815871715545655
RPA-FGMDM-ABC,"[3, 4, 0, 8, 0, 0]",RPA,FGMDM,,ABC,,,3,4,0,8,0,0,0.6186666666666667,0.5422222222222222,0.27335638999938966,0.26510162353515626
RPA-FGMDM-GBC,"[3, 4, 0, 9, 0, 0]",RPA,FGMDM,,GBC,,,3,4,0,9,0,0,0.6126666666666666,0.5422222222222222,0.349510645866394,0.2880838394165039
RPA-FGMDM-GNB,"[3, 4, 0, 10, 0, 0]",RPA,FGMDM,,GNB,,,3,4,0,10,0,0,0.6213333333333334,0.5444444444444445,0.2587804079055786,0.26096904277801514
RPA-FGMDM-MLP,"[3, 4, 0, 11, 0, 0]",RPA,FGMDM,,MLP,,,3,4,0,11,0,0,0.6233333333333333,0.5422222222222223,0.7455208539962769,0.24111177921295165
TLDUMMY-RKNN,"[0, 0, 0, 0, 1, 0]",TLDUMMY,,,,RKNN,,0,0,0,0,1,0,0.6706666666666667,0.4988888888888889,0.24406371116638184,1.9803130626678467
TLDUMMY-RKSVM,"[0, 0, 0, 0, 2, 0]",TLDUMMY,,,,RKSVM,,0,0,0,0,2,0,0.998,0.58,0.5324798345565795,0.20195286273956298
TLDUMMY-ABC-MDM,"[0, 0, 0, 0, 3, 0]",TLDUMMY,,,,ABC-MDM,,0,0,0,0,3,0,0.9666666666666666,0.5522222222222222,14.153304719924927,0.9553099155426026
TLDUMMY-ABC-FGMDM,"[0, 0, 0, 0, 4, 0]",TLDUMMY,,,,ABC-FGMDM,,0,0,0,0,4,0,0.9993333333333332,0.5644444444444444,1.1221620321273804,0.20804305076599122
TLDUMMY-ABC-TS-LDA,"[0, 0, 0, 0, 5, 0]",TLDUMMY,,,,ABC-TS-LDA,,0,0,0,0,5,0,0.8986666666666666,0.5266666666666666,1.0110294580459596,0.17029855251312256
TLDUMMY-ABC-TS-LR,"[0, 0, 0, 0, 6, 0]",TLDUMMY,,,,ABC-TS-LR,,0,0,0,0,6,0,0.9986666666666666,0.5866666666666667,19.493331050872804,1.1647518634796143
TLDUMMY-ABC-TS-GLM,"[0, 0, 0, 0, 7, 0]",TLDUMMY,,,,ABC-TS-GLM,,0,0,0,0,7,0,0.9986666666666666,0.5866666666666667,19.573813557624817,1.1602375745773315
TLDUMMY-ABC-TS-SVM,"[0, 0, 0, 0, 8, 0]",TLDUMMY,,,,ABC-TS-SVM,,0,0,0,0,8,0,0.7113333333333334,0.5088888888888888,6.570240592956543,0.5198703289031983
TLDUMMY-ABC-TS-MIC-K-LDA,"[0, 0, 0, 0, 9, 0]",TLDUMMY,,,,ABC-TS-MIC-K-LDA,,0,0,0,0,9,0,0.7333333333333334,0.5411111111111111,6.310678958892822,0.17405498027801514
TLDUMMY-ABC-TS-MIC-K-LR,"[0, 0, 0, 0, 10, 0]",TLDUMMY,,,,ABC-TS-MIC-K-LR,,0,0,0,0,10,0,,,18.982248878479005,0.3098344087600708
TLDUMMY-ABC-TS-MIC-K-SVM,"[0, 0, 0, 0, 11, 0]",TLDUMMY,,,,ABC-TS-MIC-K-SVM,,0,0,0,0,11,0,0.6886666666666666,0.5144444444444444,5.78855185508728,0.6608436584472657
TLDUMMY-ABC-TS-MIC-P-LDA,"[0, 0, 0, 0, 12, 0]",TLDUMMY,,,,ABC-TS-MIC-P-LDA,,0,0,0,0,12,0,0.9973333333333333,0.5466666666666666,2.2102760076522827,0.13847818374633789
TLDUMMY-ABC-TS-MIC-P-LR,"[0, 0, 0, 0, 13, 0]",TLDUMMY,,,,ABC-TS-MIC-P-LR,,0,0,0,0,13,0,0.9099999999999999,0.5533333333333333,65.70006673336029,1.0217679977416991
TLDUMMY-ABC-TS-MIC-P-SVM,"[0, 0, 0, 0, 14, 0]",TLDUMMY,,,,ABC-TS-MIC-P-SVM,,0,0,0,0,14,0,0.7033333333333334,0.5122222222222221,3.9265777826309205,0.3315808057785034
TLDUMMY-ABC-TS-PCA-LDA,"[0, 0, 0, 0, 15, 0]",TLDUMMY,,,,ABC-TS-PCA-LDA,,0,0,0,0,15,0,0.8379999999999999,0.5477777777777778,0.7712882995605469,0.1618344306945801
TLDUMMY-ABC-TS-PCA-LR,"[0, 0, 0, 0, 16, 0]",TLDUMMY,,,,ABC-TS-PCA-LR,,0,0,0,0,16,0,0.8426666666666666,0.55,17.394482207298278,0.7930191278457641
TLDUMMY-ABC-TS-PCA-SVM,"[0, 0, 0, 0, 17, 0]",TLDUMMY,,,,ABC-TS-PCA-SVM,,0,0,0,0,17,0,0.6906666666666667,0.5,3.279258131980896,0.7226252079010009
TLDUMMY-ABC-TS-LASSO-LDA,"[0, 0, 0, 0, 18, 0]",TLDUMMY,,,,ABC-TS-LASSO-LDA,,0,0,0,0,18,0,0.8059999999999998,0.5477777777777778,0.7113977670669556,0.19921975135803222
TLDUMMY-ABC-TS-LASSO-LR,"[0, 0, 0, 0, 19, 0]",TLDUMMY,,,,ABC-TS-LASSO-LR,,0,0,0,0,19,0,0.7666666666666667,0.5555555555555556,13.646582889556885,0.6287849903106689
TLDUMMY-ABC-TS-LASSO-SVM,"[0, 0, 0, 0, 20, 0]",TLDUMMY,,,,ABC-TS-LASSO-SVM,,0,0,0,0,20,0,0.6993333333333334,0.51,1.7700527667999268,0.34641590118408205
TLDUMMY-ABC-TS-RFE-LDA,"[0, 0, 0, 0, 21, 0]",TLDUMMY,,,,ABC-TS-RFE-LDA,,0,0,0,0,21,0,0.9086666666666666,0.5355555555555556,52.21227653026581,0.2505415201187134
TLDUMMY-ABC-TS-RFE-LR,"[0, 0, 0, 0, 22, 0]",TLDUMMY,,,,ABC-TS-RFE-LR,,0,0,0,0,22,0,0.8086666666666666,0.5588888888888889,69.20742809772491,0.4639523267745972
TLDUMMY-ABC-TS-RFE-SVM,"[0, 0, 0, 0, 23, 0]",TLDUMMY,,,,ABC-TS-RFE-SVM,,0,0,0,0,23,0,,,,
TLDUMMY-ABC-TS-RFECV-LDA,"[0, 0, 0, 0, 24, 0]",TLDUMMY,,,,ABC-TS-RFECV-LDA,,0,0,0,0,24,0,0.9553333333333335,0.5388888888888889,97.96811311244964,0.18914036750793456
TLDUMMY-ABC-TS-RFECV-LR,"[0, 0, 0, 0, 25, 0]",TLDUMMY,,,,ABC-TS-RFECV-LR,,0,0,0,0,25,0,0.8299999999999998,0.5688888888888888,400.87870280742646,0.47157883644104004
TLDUMMY-ABC-TS-RFECV-SVM,"[0, 0, 0, 0, 26, 0]",TLDUMMY,,,,ABC-TS-RFECV-SVM,,0,0,0,0,26,0,,,,
TLDUMMY-ABC-TS-ANOVA-K-LDA,"[0, 0, 0, 0, 27, 0]",TLDUMMY,,,,ABC-TS-ANOVA-K-LDA,,0,0,0,0,27,0,0.8233333333333335,0.5788888888888888,0.7692628860473633,0.15824928283691406
TLDUMMY-ABC-TS-ANOVA-K-LR,"[0, 0, 0, 0, 28, 0]",TLDUMMY,,,,ABC-TS-ANOVA-K-LR,,0,0,0,0,28,0,0.7766666666666666,0.5477777777777777,6.500835919380188,0.3765384674072266
TLDUMMY-ABC-TS-ANOVA-K-SVM,"[0, 0, 0, 0, 29, 0]",TLDUMMY,,,,ABC-TS-ANOVA-K-SVM,,0,0,0,0,29,0,0.6966666666666667,0.5299999999999999,2.2058693170547485,0.49506118297576907
TLDUMMY-ABC-TS-ANOVA-P-LDA,"[0, 0, 0, 0, 30, 0]",TLDUMMY,,,,ABC-TS-ANOVA-P-LDA,,0,0,0,0,30,0,0.9993333333333334,0.5255555555555556,0.38017079830169676,0.16886706352233888
TLDUMMY-ABC-TS-ANOVA-P-LR,"[0, 0, 0, 0, 31, 0]",TLDUMMY,,,,ABC-TS-ANOVA-P-LR,,0,0,0,0,31,0,0.9613333333333334,0.5622222222222222,20.436899614334106,1.100540041923523
TLDUMMY-ABC-TS-ANOVA-P-SVM,"[0, 0, 0, 0, 32, 0]",TLDUMMY,,,,ABC-TS-ANOVA-P-SVM,,0,0,0,0,32,0,0.6806666666666665,0.5188888888888888,2.8711904525756835,0.7425691604614257
TLDUMMY-MDWM,"[0, 0, 0, 0, 33, 0]",TLDUMMY,,,,MDWM,,0,0,0,0,33,0,0.6166666666666666,0.5155555555555555,0.5220128774642945,0.18657290935516357
TLDUMMY-MEKT,"[0, 0, 0, 0, 34, 0]",TLDUMMY,,,,MEKT,,0,0,0,0,34,0,0.666,0.5466666666666666,2.3305633306503295,0.41586861610412595
TLDUMMY-MEKT-LDA,"[0, 0, 0, 0, 35, 0]",TLDUMMY,,,,MEKT-LDA,,0,0,0,0,35,0,0.6726666666666665,0.5566666666666665,2.335025930404663,0.4140801191329956
TLDUMMY-MEKT-LR,"[0, 0, 0, 0, 36, 0]",TLDUMMY,,,,MEKT-LR,,0,0,0,0,36,0,0.658,0.5344444444444445,2.305683422088623,0.4156504154205322
TLDUMMY-MEKT-SVM,"[0, 0, 0, 0, 37, 0]",TLDUMMY,,,,MEKT-SVM,,0,0,0,0,37,0,0.7486666666666666,0.5633333333333332,2.252162003517151,0.40303802490234375
TLDUMMY-MEKT-MLP,"[0, 0, 0, 0, 38, 0]",TLDUMMY,,,,MEKT-MLP,,0,0,0,0,38,0,0.6966666666666667,0.5411111111111111,2.3939483404159545,0.3871015548706055
TLDUMMY-MEKT-MIC-K-LDA,"[0, 0, 0, 0, 39, 0]",TLDUMMY,,,,MEKT-MIC-K-LDA,,0,0,0,0,39,0,0.6726666666666665,0.5566666666666665,2.3381035804748533,0.4148296356201172
TLDUMMY-MEKT-MIC-K-LR,"[0, 0, 0, 0, 40, 0]",TLDUMMY,,,,MEKT-MIC-K-LR,,0,0,0,0,40,0,0.658,0.5344444444444445,2.5207802057266235,0.4236801862716675
